id,ra,dec,rad,tmin,duration,caldb,irf,emin,emax
002716,337.2011, 58.9051,  5.0000,665819520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002717,337.5338, 59.0087,  5.0000,665821440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002718,337.8686, 59.1114,  5.0000,665823360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002719,338.2054, 59.2133,  5.0000,665825280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002720,338.5441, 59.3143,  5.0000,665827200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002721,338.8849, 59.4145,  5.0000,665829120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002722,339.2276, 59.5137,  5.0000,665831040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002723,339.5723, 59.6121,  5.0000,665832960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002724,339.9191, 59.7096,  5.0000,665884800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002725,340.2679, 59.8061,  5.0000,665886720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002726,340.6186, 59.9018,  5.0000,665888640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002727,340.9714, 59.9965,  5.0000,665890560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002728,341.3262, 60.0903,  5.0000,665892480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002729,341.6829, 60.1831,  5.0000,665894400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002730,342.0417, 60.2750,  5.0000,665896320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002731,342.4025, 60.3659,  5.0000,665898240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002732,342.7653, 60.4559,  5.0000,665900160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002733,343.1300, 60.5449,  5.0000,665902080.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002734,343.4968, 60.6328,  5.0000,665904000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002735,343.8655, 60.7198,  5.0000,665905920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002736,344.2362, 60.8058,  5.0000,665907840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002737,344.6089, 60.8908,  5.0000,665909760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002738,344.9836, 60.9747,  5.0000,665911680.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002739,345.3602, 61.0576,  5.0000,665913600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002740,345.7388, 61.1395,  5.0000,665915520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002741,346.1193, 61.2203,  5.0000,665917440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002742,346.5018, 61.3000,  5.0000,665919360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002743,346.8862, 61.3787,  5.0000,665971200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002744,347.2725, 61.4563,  5.0000,665973120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002745,347.6607, 61.5328,  5.0000,665975040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002746,348.0508, 61.6082,  5.0000,665976960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002747,348.4428, 61.6825,  5.0000,665978880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002748,348.8366, 61.7557,  5.0000,665980800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002749,349.2323, 61.8278,  5.0000,665982720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002750,349.6299, 61.8987,  5.0000,665984640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002751,350.0292, 61.9685,  5.0000,665986560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002752,350.4304, 62.0372,  5.0000,665988480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002753,350.8334, 62.1047,  5.0000,665990400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002754,351.2381, 62.1710,  5.0000,665992320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002755,351.6446, 62.2362,  5.0000,665994240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002756,352.0528, 62.3001,  5.0000,665996160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002757,352.4628, 62.3629,  5.0000,665998080.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002758,352.8744, 62.4245,  5.0000,666000000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002759,353.2877, 62.4849,  5.0000,666001920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002760,353.7027, 62.5440,  5.0000,666003840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002761,354.1193, 62.6020,  5.0000,666005760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002762,354.5375, 62.6587,  5.0000,666057600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002763,354.9573, 62.7142,  5.0000,666059520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002764,355.3786, 62.7684,  5.0000,666061440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002765,355.8015, 62.8213,  5.0000,666063360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002766,356.2258, 62.8730,  5.0000,666065280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002767,356.6517, 62.9235,  5.0000,666067200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002768,357.0789, 62.9726,  5.0000,666069120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002769,357.5076, 63.0205,  5.0000,666071040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002770,357.9377, 63.0671,  5.0000,666072960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002771,358.3691, 63.1124,  5.0000,666074880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002772,358.8019, 63.1564,  5.0000,666076800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002773,359.2359, 63.1991,  5.0000,666078720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002774,359.6712, 63.2404,  5.0000,666080640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002775,  0.1077, 63.2805,  5.0000,666082560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002776,  0.5454, 63.3192,  5.0000,666084480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002777,  0.9843, 63.3566,  5.0000,666086400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002778,  1.4243, 63.3926,  5.0000,666088320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002779,  1.8653, 63.4273,  5.0000,666090240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002780,  2.3074, 63.4607,  5.0000,666092160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002781,  2.7505, 63.4927,  5.0000,666144000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002782,  3.1946, 63.5233,  5.0000,666145920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002783,  3.6396, 63.5526,  5.0000,666147840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002784,  4.0855, 63.5805,  5.0000,666149760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002785,  4.5323, 63.6070,  5.0000,666151680.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002786,  4.9798, 63.6322,  5.0000,666153600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002787,  5.4281, 63.6559,  5.0000,666155520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002788,  5.8772, 63.6783,  5.0000,666157440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002789,  6.3269, 63.6993,  5.0000,666159360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002790,  6.7773, 63.7189,  5.0000,666161280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002791,  7.2283, 63.7371,  5.0000,666163200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002792,  7.6798, 63.7539,  5.0000,666165120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002793,  8.1319, 63.7693,  5.0000,666167040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002794,  8.5844, 63.7833,  5.0000,666168960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002795,  9.0373, 63.7959,  5.0000,666170880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002796,  9.4906, 63.8071,  5.0000,666172800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002797,  9.9443, 63.8169,  5.0000,666174720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002798, 10.3982, 63.8253,  5.0000,666176640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002799, 10.8524, 63.8322,  5.0000,666178560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002800, 11.3068, 63.8378,  5.0000,666230400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002801, 11.7614, 63.8419,  5.0000,666232320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002802, 12.2161, 63.8446,  5.0000,666234240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002803, 12.6708, 63.8459,  5.0000,666236160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002804, 13.1255, 63.8458,  5.0000,666238080.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002805, 13.5802, 63.8442,  5.0000,666240000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002806, 14.0349, 63.8413,  5.0000,666241920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002807, 14.4894, 63.8369,  5.0000,666243840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002808, 14.9438, 63.8311,  5.0000,666245760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002809, 15.3979, 63.8240,  5.0000,666247680.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002810, 15.8518, 63.8153,  5.0000,666249600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002811, 16.3054, 63.8053,  5.0000,666251520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002812, 16.7587, 63.7939,  5.0000,666253440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002813, 17.2116, 63.7811,  5.0000,666255360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002814, 17.6640, 63.7668,  5.0000,666257280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002815, 18.1160, 63.7512,  5.0000,666259200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002816, 18.5674, 63.7341,  5.0000,666261120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002817, 19.0183, 63.7157,  5.0000,666263040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002818, 19.4686, 63.6958,  5.0000,666264960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002819, 19.9182, 63.6746,  5.0000,666316800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002820, 20.3671, 63.6520,  5.0000,666318720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002821, 20.8153, 63.6280,  5.0000,666320640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002822, 21.2627, 63.6026,  5.0000,666322560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002823, 21.7093, 63.5758,  5.0000,666324480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002824, 22.1551, 63.5477,  5.0000,666326400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002825, 22.5999, 63.5182,  5.0000,666328320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002826, 23.0439, 63.4873,  5.0000,666330240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002827, 23.4868, 63.4551,  5.0000,666332160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002828, 23.9287, 63.4215,  5.0000,666334080.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002829, 24.3696, 63.3866,  5.0000,666336000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002830, 24.8094, 63.3503,  5.0000,666337920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002831, 25.2481, 63.3127,  5.0000,666339840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002832, 25.6856, 63.2738,  5.0000,666341760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002833, 26.1219, 63.2335,  5.0000,666343680.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002834, 26.5570, 63.1919,  5.0000,666345600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002835, 26.9908, 63.1490,  5.0000,666347520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002836, 27.4233, 63.1048,  5.0000,666349440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002837, 27.8545, 63.0593,  5.0000,666351360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002838, 28.2843, 63.0125,  5.0000,666403200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002839, 28.7128, 62.9644,  5.0000,666405120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002840, 29.1398, 62.9150,  5.0000,666407040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002841, 29.5654, 62.8643,  5.0000,666408960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002842, 29.9895, 62.8124,  5.0000,666410880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002843, 30.4121, 62.7592,  5.0000,666412800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002844, 30.8332, 62.7048,  5.0000,666414720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002845, 31.2527, 62.6491,  5.0000,666416640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002846, 31.6706, 62.5922,  5.0000,666418560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002847, 32.0869, 62.5341,  5.0000,666420480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002848, 32.5016, 62.4747,  5.0000,666422400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002849, 32.9147, 62.4141,  5.0000,666424320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002850, 33.3260, 62.3523,  5.0000,666426240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002851, 33.7357, 62.2893,  5.0000,666428160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002852, 34.1436, 62.2252,  5.0000,666430080.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002853, 34.5498, 62.1598,  5.0000,666432000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002854, 34.9542, 62.0933,  5.0000,666433920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002855, 35.3569, 62.0256,  5.0000,666435840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002856, 35.7578, 61.9568,  5.0000,666437760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002857, 36.1568, 61.8868,  5.0000,666489600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002858, 36.5541, 61.8156,  5.0000,666491520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002859, 36.9495, 61.7434,  5.0000,666493440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002860, 37.3430, 61.6700,  5.0000,666495360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002861, 37.7347, 61.5955,  5.0000,666497280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002862, 38.1244, 61.5199,  5.0000,666499200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002863, 38.5123, 61.4432,  5.0000,666501120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002864, 38.8983, 61.3654,  5.0000,666503040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002865, 39.2824, 61.2865,  5.0000,666504960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002866, 39.6645, 61.2066,  5.0000,666506880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002867, 40.0447, 61.1256,  5.0000,666508800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002868, 40.4229, 61.0436,  5.0000,666510720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002869, 40.7992, 60.9605,  5.0000,666512640.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002870, 41.1735, 60.8764,  5.0000,666514560.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002871, 41.5459, 60.7913,  5.0000,666516480.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002872, 41.9163, 60.7051,  5.0000,666518400.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002873, 42.2847, 60.6180,  5.0000,666520320.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002874, 42.6511, 60.5298,  5.0000,666522240.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002875, 43.0155, 60.4407,  5.0000,666524160.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002876, 43.3780, 60.3505,  5.0000,666576000.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002877, 43.7384, 60.2595,  5.0000,666577920.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002878, 44.0968, 60.1674,  5.0000,666579840.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002879, 44.4533, 60.0744,  5.0000,666581760.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002880, 44.8077, 59.9805,  5.0000,666583680.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002881, 45.1601, 59.8856,  5.0000,666585600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002882, 45.5106, 59.7898,  5.0000,666587520.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002883, 45.8590, 59.6931,  5.0000,666589440.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002884, 46.2054, 59.5954,  5.0000,666591360.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002885, 46.5498, 59.4969,  5.0000,666593280.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002886, 46.8922, 59.3975,  5.0000,666595200.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002887, 47.2326, 59.2972,  5.0000,666597120.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002888, 47.5710, 59.1960,  5.0000,666599040.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002889, 47.9074, 59.0940,  5.0000,666600960.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002890, 48.2418, 58.9911,  5.0000,666602880.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002891, 48.5743, 58.8874,  5.0000,666604800.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002892, 48.9047, 58.7828,  5.0000,666606720.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
002893, 49.2332, 58.6774,  5.0000,666608640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002894, 49.5597, 58.5712,  5.0000,666610560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002895, 49.8842, 58.4642,  5.0000,666662400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002896, 50.2068, 58.3563,  5.0000,666664320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002897, 50.5274, 58.2477,  5.0000,666666240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002898, 50.8460, 58.1383,  5.0000,666668160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002899, 51.1627, 58.0281,  5.0000,666670080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002900, 51.4775, 57.9171,  5.0000,666672000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002901, 51.7903, 57.8054,  5.0000,666673920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002902, 52.1012, 57.6929,  5.0000,666675840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002903, 52.4102, 57.5796,  5.0000,666677760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002904, 52.7172, 57.4657,  5.0000,666679680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002905, 53.0224, 57.3509,  5.0000,666681600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002906, 53.3257, 57.2355,  5.0000,666683520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002907, 53.6270, 57.1194,  5.0000,666685440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002908, 53.9266, 57.0025,  5.0000,666687360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002909, 54.2242, 56.8849,  5.0000,666689280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002910, 54.5200, 56.7667,  5.0000,666691200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002911, 54.8139, 56.6477,  5.0000,666693120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002912, 55.1060, 56.5281,  5.0000,666695040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002913, 55.3963, 56.4078,  5.0000,666696960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002914, 55.6847, 56.2869,  5.0000,666748800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002915, 55.9713, 56.1653,  5.0000,666750720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002916, 56.2561, 56.0430,  5.0000,666752640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002917, 56.5392, 55.9201,  5.0000,666754560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002918, 56.8204, 55.7966,  5.0000,666756480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002919, 57.0999, 55.6724,  5.0000,666758400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002920, 57.3776, 55.5476,  5.0000,666760320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002921, 57.6536, 55.4222,  5.0000,666762240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002922, 57.9278, 55.2962,  5.0000,666764160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002923, 58.2004, 55.1696,  5.0000,666766080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002924, 58.4711, 55.0424,  5.0000,666768000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002925, 58.7402, 54.9146,  5.0000,666769920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002926, 59.0076, 54.7862,  5.0000,666771840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002927, 59.2733, 54.6573,  5.0000,666773760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002928, 59.5374, 54.5277,  5.0000,666775680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002929, 59.7998, 54.3977,  5.0000,666777600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002930, 60.0605, 54.2670,  5.0000,666779520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002931, 60.3196, 54.1358,  5.0000,666781440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002932, 60.5770, 54.0041,  5.0000,666783360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002933, 60.8329, 53.8718,  5.0000,666835200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002934, 61.0871, 53.7390,  5.0000,666837120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002935, 61.3398, 53.6057,  5.0000,666839040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002936, 61.5909, 53.4719,  5.0000,666840960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002937, 61.8404, 53.3375,  5.0000,666842880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002938, 62.0883, 53.2026,  5.0000,666844800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002939, 62.3347, 53.0673,  5.0000,666846720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002940, 60.0735, 51.6871,  5.0000,666848640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002941, 60.5624, 51.4230,  5.0000,666850560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002942, 61.0456, 51.1569,  5.0000,666852480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002943, 61.5232, 50.8887,  5.0000,666854400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002944, 61.9953, 50.6186,  5.0000,666856320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002945, 62.4619, 50.3466,  5.0000,666858240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
