N	filename	GLON	GLAT	R_pwn	R_pwn_deg	distance	cr_fl_01	cr_fl_1	nh	age	X	Y	Z	v_X	v_Y	v_Z	v_3d	E_sn	M_ej	l0	t0	eta	eps	ebreak	alpha1	alpha2	Tfir	Ufir	Tnir	Unir
975	./spectra/ph_sed_pwn_975.txt	44.02860260269246	8.07165105683784	3.3947285334871333	0.04491062222213923	8.661807300949366	4.7554806294693405e-05	1.2828518487185982e-05	0.11339572218371155	99137.43605639947	2.333918813923294	5.960466981781153	1.2162162162162162	-372.8705160110319	14.749654828713224	36.314139630459486	374.92491350269034	1e+51	3.56187144634078e+34	5.4066265091311215e+37	1487.9719865438458	0.14148014904513034	0.6485350649119297	0.4783221250625276	1.3933890211966462	2.1884360784390653	45.6046262575967	1.0323250552149938e-12	3240.110294497366	3.0777165419021663e-12
976	./spectra/ph_sed_pwn_976.txt	-34.07579606109832	0.055928341996796985	4.436695301711397	0.027543201855140354	18.45855812473052	6.604039973241026e-05	1.6842349134128623e-05	0.3903736271155106	41315.75108102117	-6.7891628104206125	-10.3421247309986	0.018018018018017945	93.7347356290247	-213.382486263319	-243.81364088899502	337.28827075797716	1e+51	3.3548145224188775e+34	7.328693473305375e+38	234.50494977970436	0.10344860108760907	0.5613927432865549	0.26334025837935304	1.0762134549001514	2.218245819339588	20.128907546372872	2.386426019350409e-13	3027.748339431428	5.252560471380498e-13
977	./spectra/ph_sed_pwn_977.txt	46.7423040558703	-8.712674545115323	0.917542834489428	0.011072393384887955	9.49592910165798	7.930356932601978e-07	5.83575614822521e-07	0.06674276028410159	70805.0647404137	2.0677144597275507	6.835880856988343	-1.4384384384384383	256.6270363080357	314.40682450033245	295.867340835469	502.24154590165114	1e+51	1.611924592497972e+34	1.6070639917364302e+35	238785.88259944122	0.07679368272678802	0.2829929387173413	0.2526785834372232	1.5326332053489606	2.638787598300776	42.005643455114495	1.0033117870693969e-12	2874.3193905291528	3.5118260557730326e-12
980	./spectra/ph_sed_pwn_980.txt	-53.416666791976084	-3.5892541332083874	14.479120246696167	0.16790671365510498	9.881559686296962	0.0010387250140461467	0.011274741267166996	0.13723562509995293	54235.435086696096	2.6222282036250943	-7.919238066145471	-0.6186186186186187	1294.3118287425207	-60.448208123061114	-4.339550182703885	1295.7298821837387	1e+51	3.3293212472726865e+34	4.562525451418445e+40	127.48659133559894	0.07204967025605705	0.4962120361543049	0.541036272135486	1.3535506701142503	2.555402416906745	35.38827568565837	9.589792617874182e-13	4393.0208207913565	1.6776887722112074e-12
983	./spectra/ph_sed_pwn_983.txt	48.829986936589684	-0.3681016349171986	2.3176380659586853	0.029904115597084887	8.881109834498007	0.0002473677732829857	0.00023815935953491613	1.6538827311921338	32336.116596135173	2.653725324115464	6.685202225719758	-0.0570570570570571	47.607293131445246	-118.86912976699669	-53.59487855212692	138.8118704502021	1e+51	3.5871939014230558e+34	3.933016496661579e+36	25510.6237067941	0.1248885477227302	0.5617355494759438	0.51702687154407	1.640705110449624	2.6217691164163743	26.279138891543344	1.7282649115429183e-12	3244.6851044214	2.392715357714579e-12
984	./spectra/ph_sed_pwn_984.txt	-14.124432818476592	-0.19043363868532484	0.1713843424967294	0.0014490954032927604	13.55273017260356	1.814248427220691e-29	3.0033960807752347e-13	2.7428922338581727	86493.803315153	-4.642932002788918	-3.3072351663259068	-0.04504504504504514	367.17057969687005	118.30379943215384	-15.528524428289824	386.0714423859124	1e+51	2.8537322438276413e+34	3.5350235275027724e+36	16535.153270039507	0.12047346063127815	0.2529394485121593	0.3645609175306546	1.2422737821744487	2.279127788767024	26.402611429755588	2.9020054347550418e-12	2861.032441129495	7.417274300583576e-12
985	./spectra/ph_sed_pwn_985.txt	-107.07999571194766	-13.566224244600999	9.706384881312868	0.31592797344009144	3.520607850693364	0.04145079394241928	0.021131716677166703	0.04907892047256498	34975.030159055954	9.505175875444557	-3.271438949940393	-0.8258258258258259	16.863025396009085	13.18362284350962	129.89152241338886	131.64337101295393	1e+51	3.976950830676288e+34	1.1190124719435663e+38	1312.996338097445	0.09637545261496802	0.4898475046989416	0.4179884062237549	1.416582664097406	2.623887458329312	28.665459120848237	5.474085650027646e-13	2762.6479270294	1.7095007185388665e-12
990	./spectra/ph_sed_pwn_990.txt	-121.96431780369092	-0.15841796074395395	15.674157001107249	0.27561806956114754	6.516670825253115	0.013767058270147238	0.007232909890350498	0.319268441219076	86896.42467342384	11.949853835383468	-5.528578706161449	-0.018018018018017945	-253.54548016062668	66.01105734343984	207.11524454448184	333.9752905892922	1e+51	2.638545853405057e+34	1.6492130156231374e+38	4036.788081982079	0.08643909625091997	0.07460001279173675	0.4604678596654323	1.1118966454254142	2.2961660508441804	25.487469985372925	1.667980783670327e-13	4709.077779593513	4.0455539912244454e-13
991	./spectra/ph_sed_pwn_991.txt	-0.4165578427253029	-0.13579640416666505	0.4354213695796216	0.0032816373479462586	15.204487342302587	1.2589198219510144e-06	1.1853602855073953e-06	2.5441269929830184	24033.086964985887	-6.704042806341982	-0.11053998944699793	-0.03603603603603602	194.35898534220124	-114.3387770648898	-22.087592156493745	226.57588762093846	1e+51	2.4517501371316437e+34	2.3584776955219952e+36	22478.852246385093	0.11598855504741228	0.3384055643027688	0.3635413175746742	1.4793801932699755	2.229837889361136	31.858175311867214	2.952320060498832e-12	2271.8177401465296	5.1506086886489135e-12
992	./spectra/ph_sed_pwn_992.txt	32.24885646229189	-5.560720619100989	7.766262208554728	0.06936410675224855	12.830088949097377	0.0004064416292565586	0.009667813066686164	0.08842463338200462	48473.628494251534	-2.29983618470384	6.813887808251778	-1.2432432432432434	90.08816814416599	19.178698564148192	-124.50945346165024	154.87512556735774	1e+51	2.2316782806114857e+34	4.014330292525023e+40	141.58341723715515	0.11190941837432074	0.5545076009225712	0.3030659632206788	1.476028859377427	2.563037692135986	39.079878632385714	9.369320416369165e-13	2543.103620843337	2.6482508408673713e-12
994	./spectra/ph_sed_pwn_994.txt	43.822663741189444	-0.5102788098170364	3.636477666299196	0.04261464437382936	9.778553228087464	0.005238568505978151	0.003442419155884565	1.0290661510661157	5104.567838737129	1.445186730501819	6.770681561431968	-0.08708708708708712	-27.955309879374038	-5.561752581476577	-191.65493036841582	193.76285706180042	1e+51	3.6297398465426517e+34	2.0262536277513017e+38	1039.7209171642853	0.07156969427528344	0.5160620186799421	0.5781270095750253	1.2216924239357334	2.535496720496587	34.01962826263495	1.6159486039471308e-12	2825.706310796863	2.847801246067437e-12
997	./spectra/ph_sed_pwn_997.txt	-24.19849966714606	-13.581265282462509	0.3458096093154344	0.008111731445026499	4.8851299209642844	1.191802692946729e-06	1.0931367061570153e-06	0.1324212322430576	96595.4257950294	4.168718276151143	-1.9464188645164613	-1.1471471471471473	-209.25208604674884	-193.02306099857938	-107.92109969085907	304.45246156117975	1e+51	2.0773836441394e+34	8.039331488850276e+35	152675.59647547326	0.09406510229712224	0.25058728071432856	0.5226591011739697	1.396310839729099	2.196902108009001	32.00408678808122	2.9716083304457843e-12	3372.7042649065397	7.011597242901449e-12
1004	./spectra/ph_sed_pwn_1004.txt	-53.74803217146499	0.17754915829862045	10.130251220796234	0.09214433514040109	12.598064527323348	0.00412123750689017	0.0038108636787448054	0.6879982334187361	54001.83909830921	1.0503297334231632	-10.159336528893748	0.03903903903903905	64.27058587135622	-116.9316610752667	-262.2598130792622	294.2514759970423	1e+51	2.6229567788372507e+34	9.390067346507793e+36	90353.24003050133	0.0984605735536584	0.5406041461427094	0.3749791471055418	1.1533412786844566	2.665718298573416	35.52985856790625	7.612094710731085e-13	2461.6010235344306	8.332514861413803e-13
1006	./spectra/ph_sed_pwn_1006.txt	-35.90608775695983	-6.106893421214166	2.8711765923113517	0.06266409168538074	5.2504147418183535	0.08289564467608512	0.061138642404023044	0.3021952012435383	14955.312775192713	4.2714061512725765	-3.0616762337433845	-0.5585585585585586	188.71061786352126	64.48397344420114	33.0656215452404	202.1465197666224	1e+51	2.8007655713638516e+34	4.727437014085576e+40	35.12511681700353	0.10829177511437027	0.5842046795922631	0.39038691605494136	1.5584318842567335	2.359450907876898	21.711727323113408	1.50041817165291e-12	3974.03873368889	4.8637495839272235e-12
1010	./spectra/ph_sed_pwn_1010.txt	-17.602019650711142	-1.5229327536714583	4.651870792437276	0.04032232135964317	13.22009796347442	2.4719670023423403e-05	1.2276665272369871e-05	0.3629844229353313	67051.60853327662	-4.096681963688456	-3.9963916096211087	-0.3513513513513514	-168.91047009194912	361.3805658953733	137.33279505323821	421.8850043681077	1e+51	2.6481168613236527e+34	1.948045442640792e+39	152.5338385323737	0.1014919877760734	0.4718632213407836	0.40555115169527456	1.093860069254568	2.5896224569924238	30.266181459989877	1.7089281479615424e-12	3401.6783284328003	6.313801050047983e-12
1011	./spectra/ph_sed_pwn_1011.txt	-127.17835640571475	-11.10374029166438	14.133563480758813	0.22727665427878257	7.126022618987501	0.004916723927841141	0.0013087258403923624	0.003892325370668985	26502.91407974205	12.725630051279385	-5.5714309748569155	-1.3723723723723724	36.39299125087112	222.0737367357811	-109.77663133051139	250.3839115164032	1e+51	2.2933445286523753e+34	7.802880733663591e+35	54332.010332739206	0.0975882303636061	0.4085333876910912	0.5985425528996903	1.1065654414262929	2.346127953525959	26.6469523260446	1.9598282545839e-13	3897.7304144745813	5.065739617849833e-13
1012	./spectra/ph_sed_pwn_1012.txt	17.143632311622603	0.1370414704309957	1.132724527115208	0.007952556702513488	16.321879054914092	1.7897453166112416e-07	2.4787733361193183e-06	1.2857059355267741	88724.31663985582	-7.0966340612117715	4.811155557381513	0.03903903903903905	384.2109450328103	-223.03415464830985	33.144304842184305	445.48942677258117	1e+51	3.941056372275477e+34	2.8309354173231514e+37	3048.878018529428	0.0982198159375228	0.12347359851364315	0.5198690356725512	1.2706245915171013	2.3710515515269304	39.596446214909385	1.1533478179615257e-12	3740.0134125087575	1.6942849596214407e-12
1014	./spectra/ph_sed_pwn_1014.txt	36.52672566717374	-0.27610687721874955	0.7916017419001284	0.016173871657380223	5.608482448993916	0.004731966159594435	0.012913790559421776	3.5000064344236947	16529.223394592595	3.9931918312947823	3.3381169918046294	-0.027027027027027084	-121.81804983552219	237.67308181174172	1070.4740888738743	1103.287317988371	1e+51	2.8749907213430004e+34	2.2377820367270088e+39	55.70273996453122	0.11375166906565093	0.33138291765089445	0.4022473379804407	1.399451916793457	2.016107833660429	29.700356909155296	4.051306882028412e-12	2865.647682838066	6.3090185827696026e-12
1016	./spectra/ph_sed_pwn_1016.txt	98.80492654534855	6.654024386073676	6.641686112776582	0.13110266162438572	5.805220340470003	0.0022701388224216123	0.013226168720301272	0.047294951870801634	63255.928707274514	9.382624047651511	5.6981636925726615	0.6726726726726726	-145.52842288572106	19.297883186598828	-84.19948414361404	169.2349942923732	1e+51	3.5159789017529534e+34	2.8468233382830827e+37	6190.367878116825	0.13826009446749227	0.4287993248506447	0.6255693379453962	1.1778122601365264	2.5427899710549995	35.007473748842585	3.713640402908844e-13	3350.136712031748	1.0051677471894171e-12
1018	./spectra/ph_sed_pwn_1018.txt	-37.45677274724573	0.23953626811159962	0.5713342646097933	0.010127260934965278	6.464737488777133	0.00023953446386673348	9.324782163307983e-05	3.5004291051682537	20544.569858224706	3.3682560702825173	-3.931577873884519	0.027027027027027084	-49.89838082944643	321.04357636029596	38.50103717923953	327.17144770821136	1e+51	2.8652013668493597e+34	6.643129086417341e+34	1433110.1662469497	0.09254743973131564	0.18055149792081315	0.4125551956682116	1.6311875675437693	2.0350457155089168	41.42434017345795	5.288728872201121e-12	3058.6678578677006	7.108250938388832e-12
1020	./spectra/ph_sed_pwn_1020.txt	-38.593591730813564	0.01229726806618604	0.6751248670049692	0.005529259457878246	13.991676714869964	4.4788635278438735e-06	1.70424719334629e-05	1.284065064961036	36520.502529465135	-2.4357577879331416	-8.727898365532617	0.0030030030030029358	-95.3872924301285	-46.095457962140294	-0.3639012561574265	105.94177280947552	1e+51	2.8751353295263003e+34	1.1327498770651774e+39	129.4038024020548	0.12302209840000294	0.3602770954159841	0.6208989614868913	1.3381819671708717	2.5656989558583843	23.973979137073197	1.0976250292764571e-12	2491.466134343957	1.5079052253668062e-12
1024	./spectra/ph_sed_pwn_1024.txt	23.751767928012686	-6.445524332303845	4.439010015505953	0.04838486652638321	10.51305901637878	0.008613517777033803	0.002724624978062131	0.11849267901029127	8466.462830320232	-1.061768900375026	4.207631176801741	-1.18018018018018	213.90195096004916	-48.3339624236891	-36.01589616885396	222.23267384643398	1e+51	3.4604330725682607e+34	1.565706355524274e+37	4912.3121050521795	0.10466955865188493	0.3510066171561824	0.3488334960534914	1.451939997355935	2.1247123409849085	32.435649037218234	2.3160642320659716e-12	3864.726405392609	6.4371406390355955e-12
1025	./spectra/ph_sed_pwn_1025.txt	35.41825797206527	-0.04576326256349556	0.7750865308291268	0.023623341437177644	3.759771628885828	2.2427704663694414e-05	4.972545829449116e-05	3.747291781318872	67571.52199763039	5.436000806700831	2.1789407120914968	-0.0030030030030029358	-14.6256838894661	159.93209866794055	192.3997536682644	250.6189378821467	1e+51	2.859039094069069e+34	1.0087365632276497e+37	23570.905582349435	0.14469978403879274	0.2578514436596837	0.4872996332208828	1.0839038075865832	2.4004034547732878	22.980048797754307	4.016851130029418e-12	4019.483330760614	5.683042069318053e-12
1027	./spectra/ph_sed_pwn_1027.txt	6.40134253523496	6.4769163645988055	7.071484970581932	0.06809575760182847	11.899891188671065	0.004938628094281895	0.003128932345456532	0.06361294027837326	24945.548211201392	-3.2502201121933547	1.3182771533986628	1.3423423423423424	70.41593126384738	-73.27914934760314	47.69744991385108	112.26434800571171	1e+51	2.9965402341655214e+34	3.230000404065342e+38	436.8971796822586	0.0776589731530691	0.4799268045778367	0.34143758377277483	1.266305545757032	2.670958225127271	34.41890540553669	2.5750684205459213e-12	2710.7385886042425	7.393575966862033e-12
1030	./spectra/ph_sed_pwn_1030.txt	63.80356621210556	7.108511812532813	7.877959223480303	0.12237076558840965	7.377139894374081	0.0015930606181271735	0.0008670702027451685	0.08788919194730578	93586.69601959993	5.268393499634319	6.56852361352205	0.9129129129129128	314.4765362529504	92.88024527718487	-193.2242597742221	380.6019526772023	1e+51	2.97678621960894e+34	5.826921259400017e+36	34575.43695424714	0.07566474379706374	0.5960744363133808	0.536165862269608	1.314273045882164	2.5668484032002783	29.181544835578475	6.857843724673508e-13	2800.4894941830876	2.043011861256119e-12
1032	./spectra/ph_sed_pwn_1032.txt	65.87910628243345	6.951269385707826	20.616631542586557	0.2601393535763441	9.081577562914145	0.01230523930429928	0.006157156962671236	0.040244235641870574	94206.93074998543	4.8159726179554365	8.227695573484171	1.0990990990990992	77.2420854403938	433.4695674747927	-231.32041120303018	497.3643918990421	1e+51	3.0661808857215115e+34	2.439852786475802e+37	24231.307876798463	0.08771259161159692	0.6327712993243426	0.4193967236704713	1.1776808198221385	2.4053633766221663	24.40779145113401	6.514393406887596e-13	2856.923760912289	1.2549289955444948e-12
1035	./spectra/ph_sed_pwn_1035.txt	33.331495443904316	22.930033657544808	2.2911975774651485	0.10259999725670928	2.5589827370633347	0.0009558205479121859	0.00033897538423295615	0.14638161990937118	62278.16528234032	6.530901452975768	1.295006003335191	0.996996996996997	426.726855195416	232.58827065724404	-101.29943541802544	496.4420290510338	1e+51	2.4074177555896365e+34	1.5672024695347702e+36	28560.98891019618	0.1469257052548264	0.3271525584001574	0.3676475367357179	1.241951129002007	2.199149587103296	31.33233095318728	1.409809793387603e-12	2775.688266560441	3.6090862045910254e-12
1037	./spectra/ph_sed_pwn_1037.txt	-170.07158426648544	2.1310080457670297	4.411966222877574	0.09485211781006997	5.330124805441448	0.00018032011584513834	7.161758185318113e-05	0.11417511406388085	93788.80080269874	13.746669497928202	-0.9183719809113532	0.19819819819819806	-89.77155266033058	-37.65549192036297	-41.957871356275476	106.00627673661968	1e+51	3.81854322410777e+34	9.497469741580832e+36	9333.388961403987	0.0995942536873082	0.39464393588432944	0.6330908286170011	1.1762157001161542	2.467198065318754	22.722644960171003	1.0465266569857447e-13	4404.9920865468375	3.333171676001605e-13
1038	./spectra/ph_sed_pwn_1038.txt	-17.340650245498612	4.919839476879445	5.865307965967458	0.11425423401660219	5.88261694534771	0.0003237821441759401	0.00015362388394929018	0.19797440020852955	53506.284005303605	2.9054389705881762	-1.7468669722715564	0.5045045045045045	-41.01045313670321	-6.990594461804694	237.184594123936	240.8054346711124	1e+51	2.4600605769789573e+34	2.5418751789074605e+40	25.832760241931467	0.11465105197305354	0.275662129432698	0.4530419115888117	1.4267679945780587	2.3433205299168773	53.68022866767426	3.4829985110343797e-12	3555.5924855978765	1.4984150273454538e-11
